t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id	target_id	target_dist	vis_gate
13269	bot-6	bravo	S33r-4410	score	-12.23	-2.78	212	2.44	0.28	21.50	5	seek	squad-2	3	bot-2	bot-3	12.57	w
13269	bot-8	bravo	E33m-4129	score+health	-11.82	-1.51	209	5.02	0.48	4.73	1	flee	squad-2	4	bot-2	bot-5	7.58	y
13269	bot-10	bravo	G33r-4412	score	-8.46	-4.11	184	0.01	0.91		0		squad-2	1	bot-2	bot-7	8.98	w
13287	bot-2	bravo	A33r-4410	score	-11.69	-0.06	222	0.00	0.00		0		squad-2	0	bot-2	bot-5	8.95	y
13287	bot-5	alpha	A00r-3310	state	-15.54	-8.14	29	0.00	0.00		0		squad-1	2	bot-1	bot-8	7.58	y
13305	bot-6	bravo	C33r-4410	state	-12.27	-2.79	212	2.44	0.04	21.51	5	seek	squad-2	3	bot-2	bot-3	12.56	w
13305	bot-8	bravo	E33m-3129	ammo	-11.65	-1.56	210	4.97	0.18	4.56	1	flee	squad-2	4	bot-2	bot-5	7.62	y
13305	bot-9	alpha	G21r-4412	tier+score	-11.81	-17.00	23	0.00	1.10		0		squad-1	3	bot-1	bot-10	13.20	w
13326	bot-1	alpha	C21r-441I	tier+score	-14.50	-16.29	8	0.00	0.00		0		squad-1	0	bot-1	bot-8	15.02	w
13326	bot-3	alpha	C21r-441I	tier+score	-14.09	-15.20	7	0.00	0.00		0		squad-1	1	bot-1	bot-8	13.87	w
13326	bot-5	alpha	E00r-3210	state+health	-15.54	-8.14	31	0.00	0.00		0		squad-1	2	bot-1	bot-6	6.26	y
13326	bot-6	bravo	C33r-4412	latches	-12.27	-2.79	211	0.00	0.00		0		squad-2	3	bot-2	bot-5	6.37	y
13326	bot-7	alpha	M21m-442G	state+tier+score	-14.00	-11.12	10	0.00	0.00		0		squad-1	4	bot-1	bot-8	9.89	w
13353	bot-5	alpha	E21r-3219	tier+score+latches	-15.57	-8.40	31	5.37	0.26	4.90	1	flee	squad-1	2	bot-1	bot-6	6.37	y
13374	bot-8	bravo	E33m-312P	latches	-11.30	-1.58	210	5.00	0.34	4.22	1	flee	squad-2	4	bot-2	bot-5	8.12	w
13392	bot-2	bravo	F33r-4410	state	-11.69	-0.06	205	0.00	0.00		0		squad-2	0	bot-2	bot-5	9.21	y
13410	bot-2	bravo	A33r-4410	state	-11.69	-0.06	205	0.00	0.00		0		squad-2	0	bot-2	bot-5	9.32	y
13431	bot-1	alpha	C21r-4412	latches	-14.50	-16.29	8	0.00	0.00		0		squad-1	0	bot-1	bot-8	15.05	w
13431	bot-3	alpha	C21r-4412	latches	-14.09	-15.20	7	0.06	0.00		0		squad-1	1	bot-1	bot-8	13.90	w
13463	bot-7	alpha	M21m-4420	latches	-14.03	-11.07	3	1.88	0.06	2.65	1	medic	squad-1	4	bot-1	bot-8	9.97	w
13484	bot-6	bravo	C33r-441I	latches	-12.27	-2.79	203	0.00	0.00		0		squad-2	3	bot-2	bot-5	7.16	w
13506	bot-2	bravo	F33r-4410	state	-11.69	-0.06	204	0.00	0.00		0		squad-2	0	bot-2	bot-5	9.76	y
13506	bot-3	alpha	C32r-4412	tier+score	-14.09	-15.20	7	0.00	0.00		0		squad-1	1	bot-1	bot-8	13.88	w
13506	bot-5	alpha	E32r-311P	tier+score+health+latches	-15.69	-9.20	29	5.25	0.81	4.09	1	flee	squad-1	2	bot-1	bot-6	7.16	w
13506	bot-7	alpha	M32m-4420	tier+score	-14.08	-11.01	355	1.88	0.08	2.57	1	medic	squad-1	4	bot-1	bot-8	9.92	w
13506	bot-9	alpha	G32r-4412	tier+score	-11.81	-17.00	38	0.00	0.00		0		squad-1	3	bot-1	bot-10	12.76	w
13527	bot-1	alpha	C32r-4412	tier+score	-14.50	-16.29	8	0.00	0.00		0		squad-1	0	bot-1	bot-8	15.04	w
13527	bot-2	bravo	A33r-4410	state	-11.69	-0.06	204	0.00	0.00		0		squad-2	0	bot-2	bot-5	9.87	y
13550	bot-5	alpha	E32r-3119	latches	-15.72	-9.43	23	5.14	0.23	3.86	1	flee	squad-1	2	bot-1	bot-2	10.09	y
13569	bot-7	alpha	T32m-4420	state	-14.18	-10.87	344	5.80	0.17	2.40	1	medic	squad-1	4	bot-1	bot-8	9.89	w
13596	bot-4	bravo	F10r-4310	state	-5.96	14.60	202	0.00	0.00		0		squad-2	2	bot-2	bot-5	25.94	y
13596	bot-5	alpha	E33r-3019	score+health	-15.76	-9.66	23	5.12	0.24	3.62	1	flee	squad-1	2	bot-1	bot-2	10.30	y
13596	bot-7	alpha	M33m-4420	state+score	-14.18	-10.87	349	0.00	0.00	2.40	1	medic	squad-1	4	bot-1	bot-8	9.82	w
13596	bot-9	alpha	G33r-4412	score	-11.81	-17.00	45	0.00	0.00		0		squad-1	3	bot-1	bot-10	12.76	w
13614	bot-1	alpha	C33r-4412	score	-14.50	-16.29	8	0.00	0.00		0		squad-1	0	bot-1	bot-8	15.03	w
13614	bot-3	alpha	C33r-4412	score	-14.09	-15.20	7	0.05	0.00		0		squad-1	1	bot-1	bot-8	13.87	w
13614	bot-4	bravo	A10r-4310	state	-5.96	14.60	202	0.00	0.00		0		squad-2	2	bot-2	bot-5	26.04	y
13614	bot-8	bravo	E33m-3129	latches	-10.14	-1.91	210	5.06	1.21	3.01	1	flee	squad-2	4	bot-2	bot-5	9.63	w
13638	bot-2	bravo	F33r-4410	state	-11.69	-0.06	203	0.00	0.00		0		squad-2	0	bot-2	bot-5	10.43	y
13638	bot-2	bravo	P33r-4410	state	-11.69	-0.06	203	0.00	0.00		0		squad-2	0	bot-2		10.43	y
13638	bot-5	alpha	D00r--000	state+tier+score+ammo+packs+latches	-15.77	-9.75	23	0.00	0.09	3.53	1	flee	squad-1	2	bot-1	bot-2	10.43	y
13638	bot-3	alpha	C45rm4412	tier+score+element	-14.09	-15.20	7	0.00	0.00		0		squad-1	1	bot-1	bot-8	13.87	w
13638	bot-4	bravo	S10r-4310	state	-5.96	14.60	202	0.00	0.00		0		squad-2	2	bot-2		26.17	y
13638	bot-6	bravo	C33r-4412	latches	-12.27	-2.80	164	0.00	0.00		0		squad-2	3	bot-2			-
13638	bot-7	alpha	M45mm4420	tier+score+element	-14.40	-10.57	332	4.44	0.37	2.03	1	medic	squad-1	4	bot-1	bot-8	9.72	w
13638	bot-8	bravo	E33m-3120	latches	-10.14	-1.91	210	0.00	0.00		0		squad-2	4	bot-2			-
13638	bot-9	alpha	G45rm4412	tier+score+element	-11.81	-17.00	48	0.00	0.00		0		squad-1	3	bot-1	bot-10	12.76	w
13662	bot-1	alpha	C45rb4412	tier+score+element	-14.50	-16.29	8	0.00	0.00		0		squad-1	0	bot-1	bot-8	15.03	w
13662	bot-2	bravo	S33r-4410	state	-11.69	-0.06	203	0.00	0.00		0		squad-2	0	bot-2		10.52	y
13662	bot-7	alpha	S45mm4420	state	-14.40	-10.57	332	4.44	0.00	2.03	1	medic	squad-1	3	bot-1	bot-8	9.72	w
13662	bot-9	alpha	G45rb4412	element	-11.81	-17.00	50	0.00	0.00		0		squad-1	2	bot-1	bot-10	12.76	w
13706	bot-1	alpha	C45rb4410	latches	-14.50	-16.29	8	0.00	0.00		0		squad-1	0	bot-1	bot-8	15.03	w
13727	bot-1	alpha	C45rb4412	latches	-14.50	-16.29	8	0.00	0.00		0		squad-1	0	bot-1	bot-8	15.03	w
13820	bot-2	bravo	C33r-4410	state	-11.78	-0.25	205	1.32	0.22	12.16	2	seek	squad-2	0	bot-2			-
13850	bot-2	bravo	C33r-4412	latches	-11.78	-0.25	215	0.00	0.00		0		squad-2	0	bot-2			-
13871	bot-7	alpha	A45mb4420	state+element	-14.34	-10.06	6	2.39	0.51	5.84	1	seek	squad-1	3	bot-1	bot-8	9.25	w
14086	bot-1	alpha	S45rb4414	state+latches	-14.50	-16.29	8	0.00	0.00		0		squad-1	0	bot-1	bot-8	15.03	w
14104	bot-1	alpha	S45rm4414	element	-14.50	-16.29	1	0.00	0.00		0		squad-1	0	bot-1	bot-8	15.03	w
14169	bot-8	bravo	H33m-3120	state	-10.14	-1.91	210	0.00	0.00		0		squad-2	4	bot-2			-
14226	bot-2	bravo	A33r-4410	state+latches	-11.78	-0.25	195	0.00	0.00		0		squad-2	0	bot-2	bot-7	10.18	y
14272	bot-10	bravo	G33r-4412	tick	-8.25	-4.75	225	0.00	0.67		0		squad-2	1	bot-2	bot-7	8.14	w
14405	bot-4	bravo	S00r-4310	tier	-6.79	13.27	202	2.41	1.57	23.77	4	seek	squad-2	2	bot-2			-
14491	bot-2	bravo	F33r-4410	state	-11.78	-0.25	195	0.00	0.00		0		squad-2	0	bot-2	bot-7	10.15	y
14521	bot-1	alpha	C45rm4410	state+latches	-14.50	-16.29	329	0.00	0.00		0		squad-1	0	bot-1	bot-8	15.06	w
14521	bot-2	bravo	A33r-4410	state	-11.78	-0.25	195	0.00	0.00		0		squad-2	0	bot-2	bot-7	10.15	y
14547	bot-1	alpha	C45rb4412	element+latches	-14.50	-16.29	329	0.00	0.00		0		squad-1	0	bot-1	bot-8	15.06	w
14610	bot-2	bravo	F33r-4410	state	-11.78	-0.25	195	0.00	0.00		0		squad-2	0	bot-2	bot-7	10.15	y
14610	bot-7	alpha	F45mb4420	state	-14.34	-10.06	15	0.00	0.00		0		squad-1	3	bot-1	bot-2	10.15	y
14610	bot-8	bravo	H44mm3120	tier+score+element	-10.14	-1.91	243	0.00	0.00		0		squad-2	4	bot-2			-
14610	bot-10	bravo	G44rm4412	tier+score+element	-8.48	-4.07	248	0.00	0.72		0		squad-2	1	bot-2	bot-7	8.37	w
14637	bot-2	bravo	P33r-4310	state+health	-11.78	-0.25	195	1.32	0.00		1	muzzleRecovery	squad-2	0	bot-2	bot-7	10.15	y
14637	bot-6	bravo	C44rm4412	tier+score+element	-12.28	-2.80	229	0.00	0.01		0		squad-2	3	bot-2			-
14637	bot-7	alpha	A45mb4420	state	-14.34	-10.06	15	0.00	0.00		0		squad-1	3	bot-1	bot-2	10.15	y
14656	bot-3	alpha	C45rm4412	tick	-14.08	-15.20	7	0.00	0.01		0		squad-1	1	bot-1	bot-8	13.87	w
14670	bot-9	alpha	G45rb4412	tick	-12.91	-17.00	339	0.00	1.10		0		squad-1	2	bot-1	bot-10	13.98	w
14720	bot-2	bravo	A44rb4310	state+tier+score+element	-11.91	-0.25	214	0.00	0.12		0	muzzleRecovery	squad-2	0	bot-2	bot-7	10.12	y
14767	bot-7	alpha	F45mb4420	state	-14.34	-10.06	14	0.00	0.00		0		squad-1	3	bot-1	bot-2	10.12	y
14767	bot-8	bravo	H45mm3120	score	-10.14	-1.91	255	0.00	0.00		0		squad-2	4	bot-2			-
14767	bot-10	bravo	G45rm4412	score	-8.75	-3.25	255	0.00	0.87		0		squad-2	1	bot-2	bot-7	8.83	w
14801	bot-2	bravo	E45rb4210	state+score+health	-11.91	-0.25	200	0.00	0.00		0		squad-2	0	bot-2	bot-7	10.12	y
14801	bot-6	bravo	C45rm4412	score	-12.28	-2.80	235	0.00	0.00		0		squad-2	3	bot-2			-
14801	bot-7	alpha	A45mb4420	state	-14.34	-10.06	14	0.00	0.00		0		squad-1	3	bot-1	bot-2	10.12	y
14822	bot-2	bravo	E45rb3219	ammo+latches	-11.82	-0.22	194	1.62	0.09	5.44	1	flee	squad-2	0	bot-2	bot-7	10.15	y
14846	bot-8	bravo	H45mm3220	health	-10.14	-1.91	261	0.00	0.00		0		squad-2	4	bot-2			-
14877	bot-7	alpha	A45mm442G	element+latches	-14.34	-10.06	15	0.00	0.00		0		squad-1	3	bot-1	bot-2	10.23	w
14901	bot-2	bravo	E45rm321P	element+latches	-11.70	-0.17	195	1.61	0.13	5.31	1	flee	squad-2	0	bot-2	bot-7	10.23	w
15102	bot-7	alpha	S45mm4424	state+latches	-14.34	-10.06	15	0.00	0.00		0		squad-1	3	bot-1	bot-2	10.58	w
15138	bot-2	bravo	E45rm3219	latches	-10.97	0.11	195	5.06	0.78	4.53	1	flee	squad-2	0	bot-2	bot-7	10.70	w
15175	bot-7	alpha	C45mb4420	state+element+latches	-14.34	-10.06	30	0.05	0.00		0		squad-1	3	bot-1	bot-2	10.83	w
15196	bot-7	alpha	C45mb4422	latches	-14.34	-10.06	22	0.00	0.00		0		squad-1	3	bot-1	bot-6	7.53	y
15419	bot-4	bravo	S00r-4310	tick	-8.10	11.15	211	2.64	2.49	21.32	4	seek	squad-2	2	bot-2			-
15436	bot-4	bravo	C35r-4310	state+tier+score	-8.10	11.15	211	2.64	0.00	21.32	4	seek	squad-2	2	bot-2			-
15456	bot-4	bravo	C35r-4312	latches	-8.25	11.21	221	4.41	0.16	9.56	2	cover	squad-2	2	bot-2			-
15519	bot-4	bravo	C00r-4312	tier+score	-8.51	11.30	237	4.43	0.28	9.28	2	cover	squad-2	2	bot-2			-
15555	bot-1	alpha	C45rb4412	tick	-14.50	-16.29	5	0.00	0.00		0		squad-1	0	bot-1	bot-6	12.72	y
15603	bot-4	bravo	A00r-4310	state+latches	-8.80	11.40	254	4.60	0.30	8.98	2	cover	squad-2	2	bot-2			-
15668	bot-3	alpha	C45rm4412	tick	-14.07	-15.20	3	0.00	0.01		0		squad-1	1	bot-1	bot-6	11.10	y
15682	bot-9	alpha	G45rb4412	tick	-12.91	-17.00	354	0.00	0.00		0		squad-1	2	bot-1	bot-10	14.37	w
15708	bot-11	alpha	P00r-0410	initial	-10.25	-17.25	0	0.00			0			-1				-
15708	bot-12	bravo	P00r-0410	initial	-9.75	3.25	0	0.00			0			-1				-
15720	bot-3	alpha	C45rb4412	element	-14.07	-15.20	3	0.00	0.00		0		squad-1	2	bot-1	bot-6	10.86	y
15720	bot-6	bravo	C45rb4412	element	-13.52	-4.42	188	4.05	2.04	10.75	7	cover	squad-2	4	bot-2	bot-7	5.77	y
15720	bot-9	alpha	G45rm4412	element	-12.91	-17.00	357	0.00	0.00		0		squad-1	3	bot-1	bot-10	14.37	w
15720	bot-11	alpha	C45rm4410	state+tier+score+element+ammo	-10.25	-17.25	0	0.00	0.00		0		squad-1	1	bot-1			-
15720	bot-12	bravo	C45rm4410	state+tier+score+element+ammo	-9.75	3.25	0	0.00	0.00		0		squad-2	2	bot-2			-
15744	bot-11	alpha	C45rm4412	latches	-10.20	-17.29	10	1.91	0.06	8.97	3	cover	squad-1	1	bot-1			-
15744	bot-12	bravo	C45rb4412	element+latches	-9.86	3.38	350	4.64	0.17	9.38	2	cover	squad-2	2	bot-2			-
15787	bot-10	bravo	G45rm4412	tick	-8.75	-3.25	202	0.00	0.00		0		squad-2	1	bot-2	bot-7	8.81	w
15819	bot-6	bravo	P45rb4414	state+latches	-13.53	-4.75	189	3.83	0.33	10.71	1	muzzleRecovery	squad-2	4	bot-2	bot-7	5.45	y
15856	bot-8	bravo	H45mm3220	tick	-10.14	-1.91	211	0.00	0.00		0		squad-2	5	bot-2			-
15870	bot-6	bravo	E45rb4410	state+latches	-13.62	-4.94	203	0.00	0.22	10.78	0	muzzleRecovery	squad-2	4	bot-2	bot-7	5.25	y
15899	bot-6	bravo	E45rb4411	latches	-13.58	-4.74	192	4.64	0.20	3.42	2	flee	squad-2	4	bot-2	bot-7	5.26	y
15944	bot-8	bravo	H45mm3320	health	-10.14	-1.91	204	0.00	0.00		0		squad-2	5	bot-2			-
15976	bot-7	alpha	P45mb4424	state+latches	-14.33	-10.07	8	4.07	0.01		1	muzzleRecovery	squad-1	4	bot-1	bot-6	5.60	y
16019	bot-3	alpha	P45rb4414	state+latches	-14.07	-15.20	3	4.09	0.00		1	muzzleRecovery	squad-1	2	bot-1	bot-6	10.69	y
16019	bot-7	alpha	C45mb4420	state+latches	-14.45	-10.12	360	0.00	0.13		0	muzzleRecovery	squad-1	4	bot-1	bot-6	5.74	y
16046	bot-2	bravo	E44rm3219	score	-6.86	1.70	195	0.31	4.41		0		squad-2	0	bot-2	bot-7	14.03	w
16046	bot-6	bravo	E44rb4411	score	-13.47	-4.07	189	4.70	0.69	2.87	2	flee	squad-2	4	bot-2	bot-7	6.00	y
16046	bot-7	alpha	C45mb4422	latches	-14.44	-10.11	9	0.00	0.01		0		squad-1	4	bot-1	bot-6	6.13	y
16046	bot-8	bravo	H44mm3320	score	-10.14	-1.91	196	0.00	0.00		0		squad-2	5	bot-2			-
16046	bot-10	bravo	G44rm4412	score	-8.25	-4.75	190	0.00	1.58		0		squad-2	1	bot-2	bot-7	8.26	w
16046	bot-12	bravo	C44rb4412	score	-10.75	4.44	320	4.58	1.38	8.01	2	cover	squad-2	2	bot-2			-
16069	bot-2	bravo	E44rm3210	latches	-6.86	1.70	195	0.02	0.00		0		squad-2	0	bot-2	bot-7	14.04	w
16069	bot-3	alpha	C45rb4410	state+latches	-14.15	-15.48	345	0.00	0.29		0	muzzleRecovery	squad-1	2	bot-1	bot-6	11.21	y
16069	bot-7	alpha	C46mb4322	score+health	-14.44	-10.11	9	0.01	0.00		0		squad-1	4	bot-1	bot-6	6.24	y
16069	bot-9	alpha	G46rm4412	score	-11.80	-17.00	20	0.36	1.10		0		squad-1	3	bot-1	bot-10	12.77	w
16069	bot-11	alpha	C46rm4412	score	-9.62	-18.02	88	4.58	0.94	8.47	2	cover	squad-1	1	bot-1			-
16100	bot-1	alpha	C46rb4412	score	-14.50	-16.29	5	0.00	0.00		0		squad-1	0	bot-1	bot-6	12.38	y
16100	bot-3	alpha	C46rb4412	score+latches	-14.15	-15.48	359	0.00	0.00		0		squad-1	2	bot-1	bot-6	11.55	y
16100	bot-7	alpha	C46mb3322	ammo	-14.44	-10.11	9	0.00	0.00		0		squad-1	4	bot-1	bot-6	6.39	y
16100	bot-11	alpha	S46rm4410	state+latches	-9.62	-18.02	88	4.58	0.00	8.47	2	cover	squad-1	1	bot-1			-
16148	bot-3	alpha	C46rm4412	element	-14.15	-15.48	4	0.00	0.00		0		squad-1	2	bot-1	bot-6	11.87	y
16148	bot-9	alpha	G46rb4412	element	-11.80	-17.00	26	0.07	0.00		0		squad-1	3	bot-1	bot-10	12.77	w
16172	bot-1	alpha	C46rm4412	element	-14.50	-16.29	5	0.00	0.00		0		squad-1	0	bot-1	bot-6	12.76	y
16172	bot-2	bravo	E33r-3210	tier+score+element	-6.86	1.70	195	0.00	0.00		0		squad-2	0	bot-2	bot-7	14.04	w
16172	bot-6	bravo	E33r-4411	tier+score+element	-13.36	-3.47	189	4.69	0.61	2.44	2	flee	squad-2	4	bot-2	bot-7	6.62	y
16172	bot-8	bravo	H33m-3320	tier+score+element	-10.14	-1.91	186	0.00	0.00		0		squad-2	5	bot-2			-
16172	bot-10	bravo	G33r-4412	tier+score+element	-8.25	-4.75	180	0.00	0.00		0		squad-2	1	bot-2	bot-7	8.19	w
16172	bot-12	bravo	C33r-4412	tier+score+element	-11.12	4.88	320	4.53	0.58	7.44	2	cover	squad-2	2	bot-2			-
16197	bot-7	alpha	E47mb3220	state+score+health+latches	-14.44	-10.11	9	0.00	0.00		0		squad-1	4	bot-1	bot-6	6.73	y
16197	bot-9	alpha	G47rb4412	score	-11.81	-17.00	30	0.00	0.00		0		squad-1	3	bot-1	bot-10	12.77	w
16197	bot-11	alpha	S47rm4410	score	-9.92	-17.96	55	2.42	0.31	20.22	5	seek	squad-1	1	bot-1			-
16232	bot-1	alpha	P46rm4414	state+latches	-14.50	-16.29	5	4.10	0.00		1	muzzleRecovery	squad-1	0	bot-1	bot-6	12.87	y
16232	bot-3	alpha	C47rm4412	score	-14.15	-15.48	4	0.00	0.00		0		squad-1	2	bot-1	bot-6	12.15	y
16232	bot-7	alpha	E47mb3229	latches	-14.36	-9.82	9	5.03	0.30	6.53	2	flee	squad-1	4	bot-1	bot-6	6.88	y
16267	bot-1	alpha	C47rm4410	state+score+latches	-14.43	-16.16	14	0.00	0.14		0	muzzleRecovery	squad-1	0	bot-1	bot-6	12.99	y
16296	bot-1	alpha	C47rm4412	latches	-14.43	-16.16	5	0.00	0.01		0		squad-1	0	bot-1	bot-6	13.17	y
16296	bot-2	bravo	E32r-3210	score	-6.86	1.70	195	0.00	0.00		0		squad-2	0	bot-2	bot-7	13.59	w
16296	bot-3	alpha	P47rm4414	state+latches	-14.15	-15.48	4	4.03	0.00		1	muzzleRecovery	squad-1	2	bot-1	bot-6	12.31	y
16296	bot-6	bravo	E32r-4411	score	-13.17	-2.99	189	4.48	0.51	2.06	1	flee	squad-2	4	bot-2	bot-7	6.69	y
16296	bot-7	alpha	E47mb3220	latches	-14.27	-9.51	10	5.02	0.32	6.27	2	flee	squad-1	4	bot-1	bot-6	6.76	y
16296	bot-8	bravo	H32m-3320	score	-10.14	-1.91	171	0.00	0.00		0		squad-2	5	bot-2			-
16296	bot-10	bravo	G32r-4412	score	-8.25	-4.75	170	0.12	0.00		0		squad-2	1	bot-2	bot-7	7.68	w
16296	bot-12	bravo	C32r-4412	score	-11.48	5.31	320	4.44	0.56	6.89	2	cover	squad-2	2	bot-2			-
16327	bot-1	alpha	C46rm4412	score	-14.43	-16.16	5	0.00	0.00		0		squad-1	0	bot-1	bot-6	13.23	y
16327	bot-7	alpha	E47mb3129	health+latches	-14.23	-9.36	11	5.00	0.15	6.15	2	flee	squad-1	4	bot-1	bot-6	6.68	y
16359	bot-1	alpha	C47rm4412	score	-14.43	-16.16	6	0.00	0.00		0		squad-1	0	bot-1	bot-6	13.29	y
16410	bot-3	alpha	U47rm4414	state	-14.15	-15.03	353	0.00	0.45		0	muzzleRecovery	squad-1	2	bot-1	bot-6	12.28	y
16410	bot-8	bravo	H33m-3320	score	-10.14	-1.91	156	0.00	0.00		0		squad-2	5	bot-2			-
16410	bot-10	bravo	G33r-4412	score	-8.25	-4.75	174	0.00	0.00		0		squad-2	1	bot-2	bot-7	7.23	w
16410	bot-12	bravo	C33r-4412	score	-11.81	5.70	320	4.58	0.52	6.38	2	cover	squad-2	2	bot-2			-
16440	bot-2	bravo	E33r-3210	score	-6.85	1.71	195	0.01	0.01		0		squad-2	0	bot-2	bot-7	12.91	w
16440	bot-6	bravo	E33r-4311	score+health	-12.59	-2.77	193	4.26	0.62	1.44	1	flee	squad-2	4	bot-2	bot-7	6.30	y
16440	bot-7	alpha	E48mb3029	score+health	-14.08	-8.82	14	4.87	0.56	5.72	2	flee	squad-1	4	bot-1	bot-6	6.38	y
16440	bot-9	alpha	G48rb4412	score	-11.81	-17.00	49	0.00	0.00		0		squad-1	3	bot-1	bot-10	12.77	w
16440	bot-11	alpha	S48rm4410	score	-10.51	-17.86	1	2.40	0.59	20.11	5	seek	squad-1	1	bot-1			-
16472	bot-1	alpha	P47rm4414	state+latches	-14.43	-16.16	7	4.09	0.00		1	muzzleRecovery	squad-1	0	bot-1	bot-6	13.45	y
16472	bot-3	alpha	U48rm4414	score	-14.15	-15.03	7	0.00	0.00		0		squad-1	2	bot-1	bot-6	12.37	y
16497	bot-3	alpha	A48rm4410	state+latches	-14.15	-15.03	7	0.00	0.00		0		squad-1	2	bot-1	bot-6	12.37	y
16522	bot-3	alpha	A47rm4410	score	-14.15	-15.03	6	0.00	0.00		0		squad-1	2	bot-1	bot-12	21.15	y
16522	bot-6	bravo	E33r-431H	latches	-12.27	-2.65	195	4.23	0.34	1.10	1	flee	squad-2	4	bot-2	bot-7	6.09	w
16522	bot-7	alpha	E47mb3029	score	-13.98	-8.42	8	5.02	0.41	5.43	2	flee	squad-1	4	bot-1	bot-12	14.69	y
16522	bot-9	alpha	G47rb4412	score	-11.81	-17.00	48	0.00	0.00		0		squad-1	3	bot-1	bot-10	12.77	w
16522	bot-11	alpha	C47rm4410	state+score	-10.64	-17.84	1	2.20	0.13	20.10	5	seek	squad-1	1	bot-1			-
16557	bot-1	alpha	A47rm4410	state+latches	-14.37	-16.48	28	0.00	0.33		0	muzzleRecovery	squad-1	0	bot-1	bot-12	22.52	y
16557	bot-11	alpha	C47rm4412	latches	-10.63	-17.83	1	0.54	0.01		0		squad-1	1	bot-1			-
16581	bot-2	bravo	H33r-3210	state	-6.85	1.71	195	0.00	0.00		0		squad-2	0	bot-2	bot-7	12.39	w
16608	bot-1	alpha	A46rm4410	score	-14.37	-16.48	10	0.00	0.00		0		squad-1	0	bot-1	bot-12	22.89	y
16608	bot-3	alpha	A46rm4410	score	-14.15	-15.03	5	0.00	0.00		0		squad-1	2	bot-1	bot-12	21.43	y
16608	bot-4	bravo	A00r-4310	tick	-8.80	11.40	195	0.00	0.00		0		squad-2	3	bot-2	bot-7	20.21	y
16608	bot-7	alpha	E46mb3029	score	-13.85	-8.01	6	4.95	0.43	5.13	2	flee	squad-1	4	bot-1	bot-12	14.54	y
16608	bot-9	alpha	G46rb4412	score	-11.81	-17.00	42	0.00	0.00		0		squad-1	3	bot-1	bot-10	12.77	w
16608	bot-11	alpha	C46rm4412	score	-10.63	-17.83	1	0.01	0.00		0		squad-1	1	bot-1			-
16635	bot-8	bravo	M33m-3320	state	-10.14	-1.91	169	0.00	0.00		0		squad-2	5	bot-2			-
16736	bot-6	bravo	E33r-431G	latches	-11.52	-2.33	195	4.38	0.82	3.43	1	flee	squad-2	4	bot-2	bot-7	5.55	w
16761	bot-6	bravo	E33r-4311	latches	-11.45	-2.24	195	4.41	0.11	3.32	1	flee	squad-2	4	bot-2	bot-7	5.54	w
16836	bot-4	bravo	A33r-4310	tier+score	-8.80	11.40	195	0.00	0.00		0		squad-2	3	bot-2	bot-7	19.08	y
16971	bot-7	alpha	E36m-3029	tier+element	-13.41	-6.38	3	4.46	1.69	4.21	2	flee	squad-1	4	bot-1	bot-12	14.05	y
16996	bot-10	bravo	G33r-441I	latches	-8.25	-4.75	240	0.00	0.00		0		squad-2	1	bot-2	bot-7	5.35	w
17073	bot-4	bravo	A33r-431G	latches	-8.80	11.40	195	0.00	0.00		0		squad-2	3	bot-2	bot-7	18.08	w
17096	bot-4	bravo	A00r-431G	tier+score	-8.80	11.40	195	0.00	0.00		0		squad-2	3	bot-2	bot-7	18.05	w
17224	bot-10	bravo	G33r-4412	latches	-8.30	-4.60	266	0.02	0.16		0		squad-2	1	bot-2	bot-7	4.36	w
17264	bot-7	alpha	E36m-302P	latches	-12.23	-6.00	353	4.81	1.24	2.99	1	flee	squad-1	4	bot-1	bot-12	14.68	w
17287	bot-2	bravo	H33r-3310	health	-6.84	1.71	218	0.00	0.01		0		squad-2	0	bot-2	bot-7	9.43	w
17311	bot-4	bravo	S00r-4310	state+latches	-8.80	11.40	195	0.00	0.00		0		squad-2	3	bot-2	bot-7	17.78	w
17311	bot-10	bravo	C33r-4412	state	-8.46	-4.12	265	0.00	0.50		0		squad-2	1	bot-2	bot-7	4.09	w
17363	bot-4	bravo	S33r-4310	tier+score	-8.86	11.33	202	1.31	0.10	19.53	3	seek	squad-2	3	bot-2	bot-7	17.61	w
17427	bot-12	bravo	C33r-4412	tick	-14.72	9.14	319	4.44	4.50	2.12	2	cover	squad-2	2	bot-2			-
17456	bot-6	bravo	C33r-4310	state+latches	-9.45	0.02	195	0.07	3.02		0		squad-2	4	bot-2	bot-7	6.27	w
17485	bot-1	alpha	F46rm4410	state	-14.36	-16.48	359	0.00	0.00		0		squad-1	0	bot-1	bot-12	25.70	y
17485	bot-1	alpha	F46rm3410	ammo	-14.36	-16.48	359	0.00	0.00		0		squad-1	0	bot-1	bot-12	25.75	y
17485	bot-6	bravo	C33r-4312	latches	-9.41	-0.16	184	4.32	0.19	3.16	1	cover	squad-2	4	bot-2	bot-7	6.16	w
17512	bot-1	alpha	A46rm3410	state	-14.36	-16.48	359	0.00	0.00		0		squad-1	0	bot-1	bot-12	25.75	y
17512	bot-3	alpha	F46rm4410	state	-14.15	-15.03	358	0.00	0.00		0		squad-1	2	bot-1	bot-12	24.30	y
