t_ms	bot_id	team	code	changed_slots	x	z	yaw_deg	speed	moved	goal_dist	path_len	path_mode	squad_id	squad_rank	leader_id
7976	bot-10	alpha	E32r-441H	latches	-19.65	18.28	118	4.35	0.54	2.32	1	flee	squad-1	1	bot-1
7993	bot-10	alpha	E32r-4411	latches	-19.72	18.29	123	4.40	0.07	2.24	1	flee	squad-1	1	bot-1
8059	bot-7	bravo	S00m-3420	state+latches	-9.97	12.81	303	2.23	0.18	4.43	1	grenade	squad-2	3	bot-2
8093	bot-1	alpha	H32r-3310	state	-23.25	22.16	252	0.00	0.00		0		squad-1	0	bot-1
8159	bot-1	alpha	S32r-3314	state+latches	-23.25	22.16	234	0.00	0.00		0		squad-1	0	bot-1
8211	bot-2	bravo	C00r-4412	latches	-9.09	12.67	302	2.06	0.87	3.17	1	grenade	squad-2	0	bot-2
8211	bot-10	alpha	E32r-441H	latches	-20.70	18.41	137	4.57	0.99	1.26	1	flee	squad-1	1	bot-1
8444	bot-10	alpha	S32r-4410	state+latches	-21.60	18.51	137	0.00	0.91		0		squad-1	1	bot-1
8527	bot-1	alpha	S32r-3414	health	-23.25	22.16	159	0.00	0.00		0		squad-1	0	bot-1
8778	bot-3	alpha	C32r-3412	tick	-15.18	23.92	57	0.00	0.00		0		squad-1	2	bot-1
8778	bot-8	alpha	T32m-4420	tick	-23.76	20.57	98	0.00	0.00	0.86	1	medic	squad-1	4	bot-1
8956	bot-9	bravo	S00r-4410	tick	-6.06	-0.23	226	1.63	3.19	5.38	1	grenade	squad-2	2	bot-2
8982	bot-5	alpha	S32r-4310	tick	-24.55	20.02	117	1.07	1.31	19.75	4	seek	squad-1	3	bot-1
8982	bot-6	bravo	S00r-4410	tick	-17.73	14.36	337	0.25	0.71	5.65	3	seek	squad-2	1	bot-2
9062	bot-7	bravo	S00m-3420	tick	-12.18	14.26	310	3.61	2.64	3.59	1	grenade	squad-2	3	bot-2
9150	bot-1	alpha	S00r-3414	tier+score	-23.26	22.18	125	0.06	0.02		0		squad-1	0	bot-1
9150	bot-3	alpha	C00r-3412	tier+score	-15.18	23.92	57	0.00	0.00		0		squad-1	2	bot-1
9150	bot-5	alpha	S00r-4310	tier+score	-24.53	19.85	117	0.99	0.17	19.66	4	seek	squad-1	3	bot-1
9150	bot-8	alpha	T00m-4420	tier+score	-23.76	20.57	69	0.00	0.00	0.86	1	medic	squad-1	4	bot-1
9150	bot-10	alpha	S00r-4410	tier+score	-21.75	17.33	133	0.00	1.19		0		squad-1	1	bot-1
9202	bot-8	alpha	S00m-4420	state	-23.76	20.57	70	0.00	0.00	0.86	1	medic	squad-1	4	bot-1
9222	bot-2	bravo	C00r-4412	tick	-10.85	13.28	312	2.27	1.86	4.86	1	grenade	squad-2	0	bot-2
9260	bot-3	alpha	S00r-3410	state+latches	-15.18	23.92	57	0.00	0.00		0		squad-1	2	bot-1
9260	bot-7	bravo	A00m-3420	state	-12.77	14.75	310	4.53	0.77	2.83	1	grenade	squad-2	3	bot-2
9279	bot-7	bravo	A00m-342G	latches	-12.90	14.86	310	4.53	0.17	2.66	1	grenade	squad-2	3	bot-2
9514	bot-7	bravo	S00m-3420	state+latches	-13.62	15.27	284	2.68	0.83	3.90	1	grenade	squad-2	3	bot-2
9698	bot-1	alpha	S00r-3410	latches	-23.39	22.09	159	0.00	0.16		0		squad-1	0	bot-1
9754	bot-2	bravo	C33r-4412	tier+score	-11.90	14.06	309	2.97	1.31	3.94	1	grenade	squad-2	0	bot-2
9754	bot-6	bravo	S33r-4410	tier+score	-17.01	13.73	170	1.23	0.95	4.42	2	grenade	squad-2	1	bot-2
9754	bot-7	bravo	S33m-3420	tier+score	-14.20	15.18	259	2.18	0.59	3.31	1	grenade	squad-2	3	bot-2
9754	bot-9	bravo	S00r-4310	health	-6.96	-1.09	226	1.65	1.24	5.56	1	grenade	squad-2	2	bot-2
9839	bot-7	bravo	C33m-3420	state	-14.30	15.25	263	4.69	0.12	1.31	1	grenade	squad-2	3	bot-2
9867	bot-6	bravo	S32r-4410	score	-17.26	13.79	185	3.27	0.26	3.77	1	grenade	squad-2	1	bot-2
9867	bot-7	bravo	C32m-3422	score+latches	-14.33	15.49	277	4.69	0.24	1.07	1	grenade	squad-2	3	bot-2
9924	bot-3	alpha	C00r-3410	state	-14.75	23.99	123	0.00	0.43		0		squad-1	2	bot-1
9954	bot-3	alpha	C00r-3412	latches	-14.75	23.99	137	0.00	0.00		0		squad-1	2	bot-1
9982	bot-3	alpha	C00r-341I	latches	-14.75	23.99	137	0.00	0.00		0		squad-1	2	bot-1
9982	bot-7	bravo	C32m-342I	latches	-14.39	16.02	306	4.68	0.54	0.53	1	grenade	squad-2	3	bot-2
10039	bot-10	alpha	A00r-4410	state	-22.32	17.72	88	4.69	0.70	25.16	6	seek	squad-1	1	bot-1
10151	bot-3	alpha	C00r-3412	latches	-14.75	23.99	142	0.00	0.00		0		squad-1	2	bot-1
10151	bot-5	alpha	S00r-4310	tick	-24.42	20.22	117	1.77	0.38	20.18	4	seek	squad-1	3	bot-1
10210	bot-7	bravo	C32m-3422	latches	-14.32	16.09	285	1.46	0.10	3.05	2	cover	squad-2	3	bot-2
10210	bot-8	alpha	S00m-4420	tick	-22.74	20.56	125	3.66	1.03	24.25	5	seek	squad-1	4	bot-1
10269	bot-3	alpha	C00r-341I	latches	-14.75	23.99	163	0.00	0.00		0		squad-1	2	bot-1
10284	bot-2	bravo	C33r-441I	latches	-11.84	14.25	356	5.75	0.20	13.14	2	cover	squad-2	0	bot-2
10492	bot-10	alpha	A00r-441G	latches	-22.32	17.72	146	0.00	0.00		0		squad-1	1	bot-1
10509	bot-3	alpha	C00r-3412	latches	-14.75	23.99	163	0.00	0.00		0		squad-1	2	bot-1
10525	bot-2	bravo	C33r-4412	latches	-11.60	12.99	50	0.00	1.28		0		squad-2	0	bot-2
10559	bot-11	bravo	P00r-0410	initial	-5.45	15.55	0	0.00			0			-1	
10559	bot-12	alpha	P00r-0410	initial	-24.45	18.55	0	0.00			0			-1	
10576	bot-11	bravo	A33r-4410	state+tier+score+ammo	-5.45	15.55	0	0.00	0.00		0		squad-2	1	bot-2
10576	bot-12	alpha	S00r-4410	state+ammo	-24.45	18.55	0	0.00	0.00		0		squad-1	2	bot-1
10609	bot-1	alpha	A00r-3410	state	-21.39	21.20	125	1.97	2.19	14.05	4	seek	squad-1	0	bot-1
10625	bot-1	alpha	A00r-341G	latches	-21.39	21.20	122	0.18	0.00		0		squad-1	0	bot-1
10625	bot-8	alpha	A00m-4420	state	-22.01	19.83	131	2.42	1.03	23.23	5	seek	squad-1	5	bot-1
10625	bot-11	bravo	A33r-441G	latches	-5.44	15.45	350	0.06	0.10		0		squad-2	1	bot-2
10625	bot-12	alpha	P00r-4410	state	-24.42	18.47	13	1.83	0.08	25.04	7	seek	squad-1	2	bot-1
10644	bot-11	bravo	A33r-4410	latches	-5.44	15.45	346	0.04	0.00		0		squad-2	1	bot-2
10659	bot-8	alpha	A00m-442G	latches	-22.01	19.83	124	0.00	0.00		0		squad-1	5	bot-1
10659	bot-11	bravo	A33r-441G	latches	-5.44	15.45	346	0.02	0.00		0		squad-2	1	bot-2
10726	bot-10	alpha	S00r-4410	state+latches	-22.32	17.72	146	0.00	0.00		0		squad-1	1	bot-1
10759	bot-9	bravo	S00r-4310	tick	-9.23	-1.95	312	4.74	2.43	22.24	6	seek	squad-2	3	bot-2
10876	bot-1	alpha	S00r-3410	state+latches	-21.39	21.21	122	0.00	0.00		0		squad-1	0	bot-1
10876	bot-6	bravo	S32r-4410	tick	-18.69	14.07	348	0.48	1.45	6.11	3	seek	squad-2	2	bot-2
10909	bot-8	alpha	S00m-4420	state+latches	-22.01	19.83	124	0.00	0.00		0		squad-1	5	bot-1
10909	bot-11	bravo	S33r-4410	state+latches	-5.44	15.45	346	0.00	0.00		0		squad-2	1	bot-2
11054	bot-9	bravo	A00r-4310	state	-8.18	-1.26	327	4.77	1.26	22.11	6	seek	squad-2	3	bot-2
11054	bot-10	alpha	A00r-4410	state	-22.16	17.24	162	2.40	0.51	25.66	8	seek	squad-1	1	bot-1
11082	bot-9	bravo	A00r-431G	latches	-8.18	-1.26	323	0.00	0.00		0		squad-2	3	bot-2
11082	bot-10	alpha	A00r-441G	latches	-22.16	17.24	156	0.00	0.00		0		squad-1	1	bot-1
11169	bot-5	alpha	S00r-4310	tick	-23.52	19.43	116	1.96	1.19	19.02	4	seek	squad-1	4	bot-1
11203	bot-11	bravo	A33r-4410	state	-5.54	15.54	294	0.79	0.14	16.26	7	seek	squad-2	1	bot-2
11227	bot-7	bravo	C32m-3422	tick	-15.16	15.16	334	0.84	1.25	1.89	1	cover	squad-2	4	bot-2
11227	bot-11	bravo	A33r-441G	latches	-5.54	15.54	286	0.00	0.00		0		squad-2	1	bot-2
11306	bot-1	alpha	A00r-3410	state	-21.04	20.70	149	1.92	0.62	15.17	7	seek	squad-1	0	bot-1
11306	bot-9	bravo	S00r-4310	state+latches	-8.18	-1.26	323	0.00	0.00		0		squad-2	3	bot-2
11306	bot-10	alpha	S00r-4410	state+latches	-22.16	17.24	156	0.00	0.00		0		squad-1	1	bot-1
11465	bot-11	bravo	S33r-4410	state+latches	-5.54	15.52	286	0.00	0.02		0		squad-2	1	bot-2
11517	bot-3	alpha	C00r-3412	tick	-14.75	23.99	185	0.00	0.00		0		squad-1	3	bot-1
11538	bot-2	bravo	C33r-4412	tick	-11.31	15.19	339	2.46	2.22	3.62	3	cover	squad-2	0	bot-2
11571	bot-1	alpha	C00r-3410	state	-21.03	20.71	120	0.00	0.01		0		squad-1	0	bot-1
11589	bot-1	alpha	C00r-3412	latches	-21.07	20.72	119	1.16	0.04	3.00	1	cover	squad-1	0	bot-1
11589	bot-6	bravo	E32r-4410	state	-19.04	14.06	290	0.48	0.36	6.06	3	seek	squad-2	2	bot-2
11607	bot-6	bravo	E32r-4411	latches	-18.99	14.09	298	1.70	0.06	1.14	1	flee	squad-2	2	bot-2
11638	bot-10	alpha	E00r-4410	state	-22.09	16.68	173	2.40	0.56	24.60	7	seek	squad-1	1	bot-1
11638	bot-12	alpha	P00r-4410	tick	-23.79	18.96	46	2.42	0.80	5.29	1	squad	squad-1	2	bot-1
11655	bot-10	alpha	E00r-4411	latches	-22.20	16.79	164	4.56	0.15	3.19	1	flee	squad-1	1	bot-1
11705	bot-10	alpha	E00r-441H	latches	-22.39	16.91	156	4.57	0.23	2.97	1	flee	squad-1	1	bot-1
11722	bot-3	alpha	C00r-341I	latches	-14.75	23.99	177	0.00	0.00		0		squad-1	3	bot-1
11722	bot-5	alpha	A00r-4310	state	-22.74	18.52	165	2.39	1.20	17.92	4	seek	squad-1	4	bot-1
11722	bot-6	bravo	E32r-441H	latches	-18.81	14.17	308	1.70	0.19	0.94	1	flee	squad-2	2	bot-2
11722	bot-8	alpha	A00m-4420	state	-21.78	18.20	99	2.18	1.65	16.54	7	seek	squad-1	5	bot-1
11722	bot-11	bravo	A33r-4410	state	-5.63	15.63	292	0.94	0.14	15.95	7	seek	squad-2	1	bot-2
11738	bot-5	alpha	A00r-431G	latches	-22.74	18.52	161	0.00	0.00		0		squad-1	4	bot-1
11756	bot-3	alpha	C00r-3412	latches	-14.75	23.99	182	0.00	0.00		0		squad-1	3	bot-1
11756	bot-11	bravo	A33r-441G	latches	-5.63	15.63	285	0.00	0.00		0		squad-2	1	bot-2
11772	bot-8	alpha	A00m-442G	latches	-21.78	18.20	99	0.00	0.00		0		squad-1	5	bot-1
11889	bot-7	bravo	P32m-3420	state+latches	-16.06	14.79	8	4.45	0.97	0.92	1	muzzleRecovery	squad-2	4	bot-2
11906	bot-2	bravo	C32r-4412	score	-11.14	16.57	293	4.09	1.38	2.31	3	cover	squad-2	0	bot-2
11923	bot-6	bravo	C32r-441G	state+latches	-18.26	14.40	308	0.00	0.60		0		squad-2	2	bot-2
11940	bot-6	bravo	C32r-441I	latches	-18.08	14.42	317	5.26	0.18	1.14	1	cover	squad-2	2	bot-2
11940	bot-10	alpha	E00r-4411	latches	-23.34	17.40	156	4.57	1.07	1.99	1	flee	squad-1	1	bot-1
11959	bot-6	bravo	C32r-4412	latches	-17.98	14.43	322	5.25	0.10	1.04	1	cover	squad-2	2	bot-2
11981	bot-5	alpha	S00r-4310	state+latches	-22.74	18.52	161	0.00	0.00		0		squad-1	4	bot-1
11981	bot-7	bravo	A32m-3420	state	-15.70	14.94	30	0.00	0.39	1.31	0	muzzleRecovery	squad-2	4	bot-2
12005	bot-11	bravo	S33r-4410	state+latches	-5.63	15.63	285	0.00	0.01		0		squad-2	1	bot-2
12028	bot-8	alpha	S00m-4420	state+latches	-21.78	18.20	99	0.00	0.00		0		squad-1	5	bot-1
12098	bot-6	bravo	G32r-4412	state	-17.31	14.45	352	5.25	0.67	0.37	1	cover	squad-2	2	bot-2
12098	bot-7	bravo	F32m-3420	state	-15.70	14.94	6	0.00	0.00		0		squad-2	4	bot-2
12098	bot-7	bravo	F32m-2420	ammo	-15.67	14.93	6	2.30	0.03		0		squad-2	4	bot-2
12098	bot-8	alpha	S21m-4420	tier+score	-21.79	18.08	99	1.31	0.12	16.53	7	seek	squad-1	5	bot-1
12098	bot-10	alpha	E21r-4411	tier+score	-23.91	17.83	156	4.58	0.72	1.33	1	flee	squad-1	1	bot-1
12098	bot-12	alpha	P21r-4410	tier+score	-23.44	19.96	359	2.49	1.05	3.94	1	squad	squad-1	2	bot-1
12123	bot-1	alpha	C21r-3412	tier+score	-22.53	21.16	109	4.59	1.52	1.48	1	cover	squad-1	0	bot-1
12123	bot-3	alpha	C00r-3312	health	-14.75	23.99	186	0.00	0.00		0		squad-1	3	bot-1
12123	bot-5	alpha	S21r-4310	tier+score	-22.67	18.32	135	1.29	0.21	20.18	6	seek	squad-1	4	bot-1
12123	bot-7	bravo	A32m-2420	state	-15.67	14.93	6	2.30	0.00		0		squad-2	4	bot-2
12241	bot-7	bravo	F32m-2420	state	-15.59	14.88	5	0.24	0.09		0		squad-2	4	bot-2
12241	bot-8	alpha	S32m-4420	tier+score	-21.81	17.89	98	1.32	0.19	16.52	7	seek	squad-1	5	bot-1
12241	bot-10	alpha	E32r-4411	tier+score	-24.26	18.38	156	4.71	0.65	0.70	1	flee	squad-1	1	bot-1
12241	bot-12	alpha	A32r-4410	state+tier+score	-23.44	19.96	29	0.00	0.00		0		squad-1	2	bot-1
12262	bot-1	alpha	C32r-3412	tier+score	-23.13	21.45	107	5.14	0.68	0.82	1	cover	squad-1	0	bot-1
12262	bot-3	alpha	E00r-3210	state+health+latches	-14.75	23.99	185	0.00	0.00		0		squad-1	3	bot-1
12262	bot-5	alpha	S32r-4310	tier+score	-22.69	18.07	102	2.40	0.25	20.14	6	seek	squad-1	4	bot-1
12262	bot-7	bravo	A32m-2420	state	-15.59	14.88	5	0.12	0.00		0		squad-2	4	bot-2
12282	bot-3	alpha	E00r-3219	latches	-14.92	23.99	185	4.13	0.17	3.53	1	flee	squad-1	3	bot-1
12282	bot-11	bravo	A33r-4410	state	-5.74	15.76	323	1.00	0.17	14.85	7	seek	squad-2	1	bot-2
12297	bot-11	bravo	A33r-441G	latches	-5.74	15.76	319	0.00	0.00		0		squad-2	1	bot-2
12312	bot-9	bravo	S00r-4310	tick	-7.25	1.36	337	2.89	2.78	21.50	6	seek	squad-2	3	bot-2
12361	bot-1	alpha	G32r-3412	state	-23.55	21.50	106	5.19	0.42	0.40	1	cover	squad-1	0	bot-1
12361	bot-8	alpha	A32m-4420	state	-21.82	17.64	97	2.40	0.25	16.51	7	seek	squad-1	5	bot-1
12361	bot-10	alpha	C32r-4410	state+latches	-24.38	18.79	156	1.11	0.43		0		squad-1	1	bot-1
12379	bot-2	bravo	C32r-441I	latches	-10.35	17.94	280	4.71	1.59	0.73	2	cover	squad-2	0	bot-2
12379	bot-8	alpha	A32m-442G	latches	-21.82	17.64	94	0.00	0.00		0		squad-1	5	bot-1
12379	bot-10	alpha	C32r-4412	latches	-24.30	18.80	147	2.61	0.08	7.07	1	cover	squad-1	1	bot-1
12393	bot-2	bravo	C32r-4412	latches	-10.28	17.95	279	5.10	0.07	0.68	2	cover	squad-2	0	bot-2
12393	bot-7	bravo	F32m-2420	state	-15.59	14.88	2	0.00	0.00		0		squad-2	4	bot-2
12393	bot-8	alpha	A33m-442G	score	-21.82	17.64	94	0.00	0.00		0		squad-1	5	bot-1
12393	bot-10	alpha	C33r-4412	score	-24.25	18.79	143	3.41	0.05	7.02	1	cover	squad-1	1	bot-1
12393	bot-12	alpha	A33r-4410	score	-23.44	19.96	65	0.00	0.00		0		squad-1	2	bot-1
12412	bot-1	alpha	G33r-341I	score+latches	-23.95	21.55	92	0.00	0.40		0		squad-1	0	bot-1
12412	bot-3	alpha	E00r-3119	health	-15.45	24.00	181	4.39	0.54	3.00	1	flee	squad-1	3	bot-1
12412	bot-5	alpha	S33r-4310	score	-22.74	17.71	101	2.40	0.36	20.13	6	seek	squad-1	4	bot-1
12412	bot-7	bravo	A32m-2420	state	-15.59	14.88	1	0.00	0.00		0		squad-2	4	bot-2
12494	bot-2	bravo	G32r-4412	state	-10.13	18.17	278	3.25	0.26	0.42	1	cover	squad-2	0	bot-2
12511	bot-5	alpha	C33r-4310	state	-22.76	17.52	100	2.40	0.20	20.11	6	seek	squad-1	4	bot-1
12526	bot-5	alpha	C33r-4312	latches	-22.70	17.65	92	4.54	0.15	5.32	2	cover	squad-1	4	bot-1
12526	bot-12	alpha	A33r-441G	latches	-23.44	19.96	89	0.00	0.00		0		squad-1	2	bot-1
12542	bot-7	bravo	F32m-2420	state	-15.59	14.88	357	0.00	0.00		0		squad-2	4	bot-2
12542	bot-8	alpha	A44mm442G	tier+score+element	-21.82	17.64	94	0.00	0.00		0		squad-1	5	bot-1
12542	bot-10	alpha	C44rm4412	tier+score+element	-23.67	18.76	105	4.40	0.58	6.47	1	cover	squad-1	1	bot-1
12542	bot-11	bravo	S33r-4410	state+latches	-5.74	15.74	319	0.00	0.01		0		squad-2	1	bot-2
12542	bot-12	alpha	A44rm441G	tier+score+element	-23.44	19.96	89	0.00	0.00		0		squad-1	2	bot-1
12559	bot-1	alpha	G44rb341I	tier+score+element	-24.06	21.67	64	0.78	0.16		0		squad-1	0	bot-1
12559	bot-3	alpha	E00r-3019	health	-16.19	24.01	177	5.14	0.73	2.26	1	flee	squad-1	3	bot-1
12559	bot-5	alpha	C44rb4312	tier+score+element	-22.61	17.77	86	4.49	0.15	5.19	2	cover	squad-1	4	bot-1
12559	bot-7	bravo	A32m-2420	state	-15.59	14.88	357	0.00	0.00		0		squad-2	4	bot-2
12626	bot-8	alpha	S44mm4420	state+latches	-21.82	17.64	94	0.00	0.00		0		squad-1	5	bot-1
12642	bot-6	bravo	G33r-4412	score	-16.95	14.55	272	0.00	0.37		0		squad-2	2	bot-2
12642	bot-7	bravo	A33m-232G	score+health+latches	-15.59	14.88	354	0.00	0.00		0		squad-2	4	bot-2
12642	bot-11	bravo	S44rm4410	tier+score+element	-5.78	15.80	323	0.63	0.07	17.34	7	seek	squad-2	1	bot-2
12659	bot-1	alpha	G44rb3412	latches	-24.00	21.61	56	0.22	0.08		0		squad-1	0	bot-1
12659	bot-2	bravo	G33r-4412	score	-9.95	18.55	315	0.00	0.42		0		squad-2	0	bot-2
12659	bot-3	alpha	E00r-301P	latches	-16.70	24.04	174	5.29	0.51	1.75	1	flee	squad-1	3	bot-1
12709	bot-11	bravo	A44rm4410	state	-5.80	15.81	324	0.60	0.03	17.31	7	seek	squad-2	1	bot-2
12742	bot-2	bravo	G00r-4412	tier+score	-9.95	18.54	318	0.20	0.01		0		squad-2	0	bot-2
12742	bot-6	bravo	G00r-4412	tier+score	-16.95	14.55	280	0.00	0.00		0		squad-2	2	bot-2
12742	bot-7	bravo	A00m-232G	tier+score	-15.59	14.88	354	0.00	0.00		0		squad-2	4	bot-2
12742	bot-11	bravo	A00r-4410	tier+score+element	-5.80	15.81	313	0.28	0.00		0		squad-2	1	bot-2
12776	bot-12	alpha	S44rm4410	state+latches	-23.44	19.96	89	0.00	0.00		0		squad-1	2	bot-1
12809	bot-11	bravo	C00r-4410	state	-5.80	15.81	303	0.02	0.00		0		squad-2	1	bot-2
12826	bot-11	bravo	C00r-4412	latches	-5.80	15.75	296	1.66	0.06	3.21	1	cover	squad-2	1	bot-2
12859	bot-10	alpha	A44rm4410	state+latches	-22.35	19.07	92	4.59	1.35	5.12	1	cover	squad-1	1	bot-1
12859	bot-11	bravo	C00r-441I	latches	-5.80	15.70	289	1.67	0.06	3.15	1	cover	squad-2	1	bot-2
12876	bot-2	bravo	C00r-4412	state	-9.95	18.55	299	0.00	0.01		0		squad-2	0	bot-2
12876	bot-5	alpha	A44rb4310	state+latches	-21.50	18.53	90	4.58	1.34	3.86	1	cover	squad-1	4	bot-1
12876	bot-7	bravo	S00m-2320	state+latches	-15.59	14.88	354	0.00	0.00		0		squad-2	4	bot-2
12893	bot-3	alpha	E00r-3019	latches	-17.75	24.06	174	4.13	1.05	0.70	1	flee	squad-1	3	bot-1
13009	bot-12	alpha	C44rm4410	state	-23.42	19.70	98	1.18	0.26	12.08	5	seek	squad-1	2	bot-1
13027	bot-3	alpha	E00r-3010	latches	-18.13	24.07	174	0.00	0.38		0		squad-1	3	bot-1
13027	bot-12	alpha	C44rb4412	element+latches	-23.30	19.75	89	4.06	0.13	5.35	1	cover	squad-1	2	bot-1
13098	bot-11	bravo	C00r-4412	latches	-5.83	15.03	236	5.26	0.67	2.48	1	cover	squad-2	1	bot-2
13213	bot-10	alpha	F44rm4410	state	-22.35	19.07	93	0.00	0.00		0		squad-1	1	bot-1
13213	bot-11	bravo	C32r-4412	tier+score	-5.86	14.43	207	5.26	0.60	1.88	1	cover	squad-2	1	bot-2
13239	bot-2	bravo	E32r-4210	state+tier+score+health+latches	-8.99	18.34	271	4.86	0.98		0		squad-2	0	bot-2
13239	bot-3	alpha	E44rm3010	tier+score+element	-18.10	24.13	174	0.28	0.06		0		squad-1	3	bot-1
13239	bot-6	bravo	G32r-4412	tier+score	-16.95	14.55	319	0.00	0.00		0		squad-2	2	bot-2
13239	bot-7	bravo	S32m-2320	tier+score	-15.83	14.85	268	1.00	0.25	7.03	4	seek	squad-2	4	bot-2
13239	bot-10	alpha	A44rm4410	state	-22.35	19.07	93	0.00	0.00		0		squad-1	1	bot-1
13259	bot-2	bravo	E32r-4219	latches	-8.83	18.37	271	2.95	0.15	1.12	1	flee	squad-2	0	bot-2
13335	bot-2	bravo	E32r-4210	latches	-8.64	18.48	270	3.07	0.23	0.89	1	flee	squad-2	0	bot-2
13335	bot-9	bravo	S00r-4310	tick	-8.23	3.69	314	2.40	2.53	19.15	6	seek	squad-2	3	bot-2
13335	bot-10	alpha	F44rm4410	state	-22.35	19.07	93	0.02	0.00		0		squad-1	1	bot-1
13335	bot-11	bravo	C33r-4412	score	-5.89	13.79	225	5.26	0.64	1.24	1	cover	squad-2	1	bot-2
13354	bot-2	bravo	E33r-4119	score+health+latches	-8.59	18.52	270	3.18	0.06	0.83	1	flee	squad-2	0	bot-2
13354	bot-5	alpha	F44rb4310	state	-21.50	18.53	90	0.00	0.00		0		squad-1	4	bot-1
13354	bot-6	bravo	G44rb4412	tier+score+element	-16.95	14.55	328	0.00	0.00		0		squad-2	2	bot-2
13354	bot-7	bravo	S44mm2320	tier+score+element	-15.94	14.83	264	0.75	0.11	7.02	4	seek	squad-2	4	bot-2
13354	bot-10	alpha	A44rm4410	state	-22.35	19.07	92	0.00	0.00		0		squad-1	1	bot-1
13354	bot-11	bravo	C34r-4412	score	-5.90	13.69	230	5.23	0.10	1.14	1	cover	squad-2	1	bot-2
13371	bot-2	bravo	E44rb4019	tier+score+element+health	-8.55	18.55	270	3.28	0.06	0.78	1	flee	squad-2	0	bot-2
13371	bot-5	alpha	A44rb4310	state	-21.50	18.53	90	0.00	0.00		0		squad-1	4	bot-1
13389	bot-10	alpha	A44rm441G	latches	-22.35	19.07	92	0.00	0.00		0		squad-1	1	bot-1
13407	bot-11	bravo	C44rm4412	tier+element	-5.91	13.37	243	9.38	0.32	0.82	1	cover	squad-2	1	bot-2
13478	bot-5	alpha	A44rm431G	element+latches	-21.50	18.53	89	0.00	0.00		0		squad-1	4	bot-1
13478	bot-8	alpha	A44mb4420	state+element	-21.93	15.87	176	2.40	1.77	11.68	6	seek	squad-1	5	bot-1
13478	bot-11	bravo	C44rm441I	latches	-5.94	12.99	249	6.49	0.38	0.44	1	cover	squad-2	1	bot-2
13494	bot-2	bravo	E44rm401P	element+latches	-8.18	18.86	269	4.47	0.48	0.30	1	flee	squad-2	0	bot-2
13494	bot-8	alpha	A44mm442G	element+latches	-21.93	15.87	171	0.00	0.00		0		squad-1	5	bot-1
13494	bot-11	bravo	G44rm441I	state	-5.94	12.99	249	6.49	0.00	0.44	1	cover	squad-2	1	bot-2
13511	bot-2	bravo	E44rb4019	element+latches	-8.18	18.86	265	0.00	0.00		0		squad-2	0	bot-2
13528	bot-2	bravo	E44rb4010	latches	-8.18	18.86	260	0.00	0.00		0		squad-2	0	bot-2
13528	bot-3	alpha	H44rm3010	state	-18.10	24.14	174	0.00	0.01		0		squad-1	3	bot-1
13528	bot-3	alpha	H44rm3110	health	-18.10	24.14	171	0.00	0.00		0		squad-1	3	bot-1
13611	bot-2	bravo	E44rm401G	element+latches	-8.18	18.85	258	0.00	0.01		0		squad-2	0	bot-2
13611	bot-11	bravo	C44rm441I	state	-5.95	12.55	246	0.01	0.44		0		squad-2	1	bot-2
13628	bot-6	bravo	G34r-4412	tier+element	-16.89	13.95	353	0.16	0.60		0		squad-2	2	bot-2
13628	bot-10	alpha	S44rm4410	state+latches	-22.35	19.07	92	0.00	0.00		0		squad-1	1	bot-1
13645	bot-6	bravo	G44rb4412	tier+element	-16.86	13.92	352	0.33	0.04		0		squad-2	2	bot-2
13662	bot-1	alpha	G44rb3412	tick	-23.95	21.55	122	0.00	0.08		0		squad-1	0	bot-1
13662	bot-6	bravo	C44rb4412	state	-16.86	13.92	352	0.33	0.00		0		squad-2	2	bot-2
13712	bot-5	alpha	S44rm4314	state+latches	-21.50	18.53	89	0.00	0.00		0		squad-1	4	bot-1
13712	bot-11	bravo	C44rm4412	latches	-5.90	12.38	222	1.47	0.17	6.63	1	cover	squad-2	1	bot-2
13729	bot-8	alpha	S44mm4424	state+latches	-21.93	15.87	171	0.00	0.00		0		squad-1	5	bot-1
13779	bot-6	bravo	G44rb4412	state	-16.94	14.10	327	1.58	0.20	0.45	1	cover	squad-2	2	bot-2
13846	bot-2	bravo	E44rm4010	latches	-8.18	18.85	258	0.00	0.00		0		squad-2	0	bot-2
13946	bot-9	bravo	S34r-4310	tier+score	-8.79	5.05	321	2.41	1.47	17.81	6	seek	squad-2	3	bot-2
13963	bot-5	alpha	S44rm4310	latches	-21.53	18.53	124	1.31	0.02	15.65	8	seek	squad-1	4	bot-1
13980	bot-8	alpha	S44mm4420	latches	-21.92	15.85	116	1.32	0.02	16.21	5	seek	squad-1	5	bot-1
13996	bot-11	bravo	S44rm4410	state+latches	-5.67	11.61	163	4.42	0.81	5.82	1	cover	squad-2	1	bot-2
14031	bot-2	bravo	H44rm4010	state	-8.18	18.85	258	0.00	0.00		0		squad-2	0	bot-2
14031	bot-12	alpha	C44rb4412	tick	-18.66	20.14	98	4.82	4.66	0.71	1	cover	squad-1	2	bot-1
14124	bot-12	alpha	G44rb4412	state	-18.30	20.11	100	4.83	0.36	0.36	1	cover	squad-1	2	bot-1
14184	bot-10	alpha	A44rm4410	state	-22.67	18.05	88	2.40	1.07	15.23	7	seek	squad-1	1	bot-1
14240	bot-11	bravo	A44rm4410	state	-6.23	11.74	226	2.38	0.58	16.22	5	seek	squad-2	1	bot-2
